Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
GABRB3	1.005	0.007	9.125E-01	Transcribed locus
LOC100047238	0.994	-0.009	9.125E-01	
LSM6	1.028	0.04	9.125E-01	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)
LOC100040899	0.994	-0.008	9.125E-01	
HPS1	1.016	0.022	9.126E-01	
NPR3	1.008	0.012	9.126E-01	Natriuretic peptide receptor 3
SPT1	0.995	-0.008	9.126E-01	
SLC6A14	1.004	0.006	9.126E-01	Solute carrier family 6 (neurotransmitter transporter), member 14
LASS5	1.015	0.022	9.126E-01	
TAS2R129	1.005	0.007	9.126E-01	Taste receptor, type 2, member 129
TDRD3	1.017	0.025	9.126E-01	Tudor domain containing 3
2310033E01RIK	1.006	0.009	9.126E-01	
PFN4	0.991	-0.014	9.126E-01	
VPREB1	1.026	0.037	9.126E-01	
HSD17B1	1.043	0.061	9.126E-01	Hydroxysteroid (17-beta) dehydrogenase 1
POLR3A	1.024	0.035	9.126E-01	
OTTMUSG00000010537	0.993	-0.01	9.126E-01	
LHX2	0.995	-0.007	9.126E-01	LIM homeobox protein 2
LOC674706	0.994	-0.009	9.126E-01	
BC023829	1.02	0.029	9.126E-01	CDNA sequence BC023829
SLC45A4	0.989	-0.016	9.126E-01	Transcribed locus, moderately similar to XP_001082723.1 similar to proton-associated sugar transpor
MFAP2	0.976	-0.035	9.126E-01	
UPK3B	1.019	0.027	9.126E-01	
NCLN	0.991	-0.013	9.126E-01	Nicalin homolog (zebrafish)
V1RA8	1.004	0.006	9.126E-01	Vomeronasal 1 receptor, A8
TACR1	1.013	0.018	9.126E-01	Tachykinin receptor 1
OLFR1002	0.995	-0.007	9.126E-01	Olfactory receptor 1002
BCAP29	0.977	-0.034	9.126E-01	Transcribed locus
MGAT4C	1.006	0.008	9.126E-01	Mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme C (putative)
PRR7	1.004	0.006	9.126E-01	Proline rich 7 (synaptic)
GLP1R	0.994	-0.008	9.127E-01	Glucagon-like peptide 1 receptor
5930416I19RIK	0.97	-0.044	9.127E-01	
HADHSC	1.012	0.018	9.127E-01	
BRD9	1.016	0.022	9.127E-01	Transcribed locus
UBXD2	1.016	0.023	9.127E-01	
D130059P03RIK	0.963	-0.055	9.127E-01	
ASH1L	1.038	0.054	9.127E-01	Ash1 (absent, small, or homeotic)-like (Drosophila)
SLC26A4	0.994	-0.009	9.127E-01	Solute carrier family 26, member 4
TRIM50	1.007	0.011	9.128E-01	Tripartite motif protein 50
BMP8B	0.996	-0.006	9.128E-01	Bone morphogenetic protein 8b
MC5R	1.007	0.009	9.128E-01	Melanocortin 5 receptor
4930563M21RIK	0.988	-0.017	9.128E-01	
TEX15	1.004	0.006	9.130E-01	Testis expressed gene 15
EPHA6	1.006	0.009	9.130E-01	Eph receptor A6
MTRR	0.992	-0.011	9.130E-01	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
RAB6IP1	0.974	-0.039	9.130E-01	
TSPAN12	1.006	0.009	9.130E-01	Tetraspanin 12
OTX3	0.991	-0.014	9.130E-01	
DUSP6	0.98	-0.029	9.130E-01	Dual specificity phosphatase 6
FLT3	0.991	-0.013	9.130E-01	FMS-like tyrosine kinase 3
E130016E03RIK	1.008	0.012	9.130E-01	
GRM3	0.994	-0.009	9.130E-01	Glutamate receptor, metabotropic 3
CDC14A	0.994	-0.008	9.130E-01	
TOR1AIP1	0.983	-0.024	9.131E-01	
OLFR1371	1.008	0.011	9.134E-01	Olfactory receptor 1371
2610028H24RIK	0.996	-0.006	9.134E-01	
SLC25A40	0.991	-0.013	9.134E-01	
LOC100047082	1.028	0.04	9.134E-01	
UBE2J1	0.972	-0.041	9.134E-01	Ubiquitin-conjugating enzyme E2, J1
BHLHB3	0.997	-0.005	9.134E-01	
GRIK2	0.993	-0.009	9.134E-01	Glutamate receptor, ionotropic, kainate 2 (beta 2)
PCDHGB8	0.995	-0.008	9.134E-01	
OLFR148	1.007	0.009	9.134E-01	Olfactory receptor 148
LOC100041452	0.996	-0.006	9.134E-01	
DDX41	1.03	0.042	9.134E-01	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41
OLFR832	1.007	0.01	9.134E-01	Olfactory receptor 832
ANKRD13C	0.994	-0.009	9.134E-01	
PRL3D3	1.005	0.007	9.134E-01	Prolactin family 3, subfamily d, member 1
CBLN3	1.009	0.013	9.136E-01	Cerebellin 3 precursor protein
POGK	0.996	-0.006	9.138E-01	Pogo transposable element with KRAB domain
CCDC85A	0.994	-0.008	9.138E-01	Transcribed locus
0610037D15RIK	1.008	0.011	9.138E-01	
OSBPL1A	0.99	-0.015	9.138E-01	Oxysterol binding protein-like 1A
SPNB1	1.007	0.01	9.138E-01	
4933402J07RIK	0.987	-0.019	9.138E-01	RIKEN cDNA 4933402J07 gene
FKHL18	0.988	-0.017	9.138E-01	
ALOX15	0.994	-0.009	9.138E-01	
MPP1	1.014	0.02	9.138E-01	
D10WSU102E	0.977	-0.033	9.138E-01	DNA segment, Chr 10, Wayne State University 102, expressed
LOC100047998	0.961	-0.057	9.138E-01	
VPS37C	0.983	-0.024	9.138E-01	Vacuolar protein sorting 37C (yeast)
SLC39A7	0.969	-0.045	9.139E-01	
APLN	1.008	0.012	9.143E-01	Apelin
NALP10	0.993	-0.01	9.143E-01	
FASTKD2	1.006	0.008	9.143E-01	FAST kinase domains 2
XLR5A	0.984	-0.024	9.143E-01	X-linked lymphocyte-regulated 5A
OLFR967	1.006	0.008	9.143E-01	Olfactory receptor 967
RHOX6	0.996	-0.005	9.145E-01	
ALDH6A1	1.02	0.029	9.146E-01	Aldehyde dehydrogenase family 6, subfamily A1
USP9X	1.013	0.018	9.146E-01	Ubiquitin specific peptidase 9, X chromosome
OLFR558	0.996	-0.006	9.146E-01	Olfactory receptor 558
ATP4B	1.004	0.006	9.146E-01	ATPase, H+/K+ exchanging, beta polypeptide
ZFP251	0.993	-0.011	9.149E-01	Zinc finger protein 251
MYO15	1.005	0.008	9.152E-01	Myosin XV
DGKH	0.991	-0.013	9.152E-01	
SUSD2	1.008	0.012	9.152E-01	
SLC31A2	1.029	0.042	9.152E-01	Solute carrier family 31, member 2
EPN1	1.008	0.012	9.152E-01	Epsin 1
AI427809	1.011	0.016	9.152E-01	
NAIP5	0.978	-0.032	9.152E-01	NLR family, apoptosis inhibitory protein 5
NRXN1	1.01	0.015	9.152E-01	Neurexin I
MACROD1	0.986	-0.02	9.152E-01	MACRO domain containing 1
LRRC56	1.019	0.027	9.152E-01	Leucine rich repeat containing 56
NGFB	0.99	-0.015	9.152E-01	
PHLDB2	1.008	0.011	9.153E-01	Pleckstrin homology-like domain, family B, member 2
ELOVL1	0.967	-0.048	9.153E-01	
LRRC4C	0.98	-0.03	9.153E-01	Leucine rich repeat containing 4C
OLFR1427	1.003	0.004	9.153E-01	Olfactory receptor 1427
CCDC113	1.004	0.006	9.156E-01	Coiled-coil domain containing 113
BC030440	1.012	0.017	9.158E-01	
OLFR689	1.006	0.008	9.158E-01	Olfactory receptor 689
9230110C19RIK	0.991	-0.013	9.158E-01	RIKEN cDNA 9230110C19 gene
PDE1B	1.054	0.076	9.158E-01	
EG114600	0.994	-0.009	9.158E-01	
NRK	1.006	0.009	9.158E-01	Nik related kinase
PRLPC3	0.992	-0.012	9.160E-01	
SSPO	0.993	-0.011	9.160E-01	
KCTD4	1.011	0.016	9.160E-01	Transcribed locus
LGALS6	0.994	-0.009	9.160E-01	Lectin, galactose binding, soluble 4
VCAN	1.005	0.007	9.160E-01	Versican
JPH4	0.993	-0.01	9.160E-01	Junctophilin 4
1700129I15RIK	0.996	-0.006	9.160E-01	
D530004J12RIK	1.015	0.021	9.162E-01	
KRIT1	0.983	-0.024	9.162E-01	Transcribed locus, moderately similar to XP_001101416.1 similar to krev interaction trapped 1 isofo
OLFR1165	0.996	-0.006	9.162E-01	
SUV39H1	0.991	-0.013	9.162E-01	Suppressor of variegation 3-9 homolog 1 (Drosophila)
NEUROG1	1.008	0.011	9.163E-01	Neurogenin 1
MSTO1	1.011	0.016	9.163E-01	
SLC35A1	0.994	-0.009	9.164E-01	Solute carrier family 35 (CMP-sialic acid transporter), member 1
OLFR353	1.006	0.009	9.164E-01	Olfactory receptor 353
P2RX2	0.996	-0.006	9.164E-01	
GJB3	0.995	-0.007	9.164E-01	Gap junction protein, beta 3
9630031F12RIK	0.996	-0.005	9.164E-01	
HIST1H4C	0.996	-0.006	9.164E-01	
GSTM3	1.004	0.006	9.164E-01	Glutathione S-transferase, mu 3
SPNA1	1.011	0.015	9.166E-01	
DPP10	0.996	-0.006	9.166E-01	Dipeptidylpeptidase 10
MMP1A	1.019	0.028	9.166E-01	Matrix metallopeptidase 1a (interstitial collagenase)
A230067G21RIK	1.007	0.01	9.166E-01	
DBNDD1	0.993	-0.011	9.166E-01	Dysbindin (dystrobrevin binding protein 1) domain containing 1
RGS20	0.995	-0.008	9.166E-01	Regulator of G-protein signaling 20
2310043L02RIK	0.993	-0.01	9.167E-01	
RAB17	1.025	0.035	9.167E-01	RAB17, member RAS oncogene family
HRH4	1.005	0.007	9.167E-01	Histamine H4 receptor
PNLIP	0.996	-0.005	9.168E-01	Pancreatic lipase
FOXJ2	1.021	0.031	9.168E-01	Transcribed locus
STX4A	0.966	-0.05	9.168E-01	Syntaxin 4A (placental)
FBXL8	1.018	0.025	9.168E-01	F-box and leucine-rich repeat protein 8
TMEM108	0.993	-0.011	9.168E-01	
FPGS	1.028	0.04	9.168E-01	
SMAD7	0.976	-0.036	9.168E-01	MAD homolog 7 (Drosophila)
MEIS2	1.01	0.015	9.169E-01	
Dlx1as	0.979	-0.031	9.169E-01	
CSF2RA	0.965	-0.051	9.169E-01	
MAFB	1.012	0.017	9.169E-01	V-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)
D5ERTD135E	1.01	0.015	9.169E-01	
TRP53I11	1.014	0.021	9.169E-01	
DISC1	1.005	0.008	9.169E-01	Disrupted in schizophrenia 1
RIPK3	1.017	0.024	9.169E-01	Receptor-interacting serine-threonine kinase 3
TCF7	0.992	-0.011	9.169E-01	
OLFR446	0.981	-0.028	9.169E-01	Olfactory receptor 446
ALG3	0.971	-0.042	9.169E-01	
ELMOD1	1.005	0.007	9.169E-01	Transcribed locus
ANKRD2	1.008	0.011	9.169E-01	Ankyrin repeat domain 2 (stretch responsive muscle)
AY026312	0.973	-0.04	9.169E-01	
SURF1	0.982	-0.026	9.170E-01	
BSCL2	0.971	-0.043	9.170E-01	
RSBN1	0.971	-0.043	9.170E-01	Rosbin, round spermatid basic protein 1
SLC35F1	0.997	-0.005	9.170E-01	Solute carrier family 35, member F1
MAPK8IP2	0.992	-0.011	9.170E-01	Mitogen-activated protein kinase 8 interacting protein 2
NAT10	0.986	-0.02	9.170E-01	
SMEK1	1.01	0.014	9.170E-01	SMEK homolog 1, suppressor of mek1 (Dictyostelium)
CMYA1	0.989	-0.016	9.170E-01	
USP49	1.006	0.009	9.170E-01	Ubiquitin specific peptidase 49
LOC100045359	0.968	-0.047	9.170E-01	
TMEM16J	1.006	0.009	9.170E-01	
OLFR910	1.006	0.008	9.173E-01	Olfactory receptor 910
RAB38	0.994	-0.009	9.173E-01	Rab38, member of RAS oncogene family
PEX14	0.986	-0.02	9.173E-01	
BBX	1.01	0.014	9.174E-01	Bobby sox homolog (Drosophila)
SSH3	1.022	0.032	9.174E-01	
PEG3	1.003	0.005	9.174E-01	Paternally expressed 3
NTRK3	1.014	0.02	9.174E-01	Transcribed locus, weakly similar to XP_001114243.1 similar to neurotrophic tyrosine kinase, recept
KANK3	0.989	-0.016	9.174E-01	Ankyrin repeat domain 47
PRL3D1	1.008	0.012	9.174E-01	Prolactin family 3, subfamily d, member 1
6330505N24RIK	0.995	-0.008	9.174E-01	
WNT2B	0.982	-0.026	9.174E-01	Wingless related MMTV integration site 2b
1810029B16RIK	1.03	0.043	9.174E-01	
6030490I01RIK	1.022	0.031	9.174E-01	
NPAS3	0.993	-0.01	9.174E-01	Neuronal PAS domain protein 3
ADORA2B	1.005	0.007	9.174E-01	Adenosine A2b receptor
LOC100044204	1.01	0.015	9.174E-01	
GHRHR	1.005	0.007	9.174E-01	
TMC8	1.006	0.008	9.174E-01	Transmembrane channel-like 8
ZDHHC3	0.984	-0.024	9.174E-01	Zinc finger, DHHC domain containing 3
SMGC	1.006	0.009	9.178E-01	Transcribed locus
TNRC6A	1.016	0.022	9.178E-01	Trinucleotide repeat containing 6a
LRCH4	0.993	-0.01	9.178E-01	
PRL8A2	1.004	0.006	9.178E-01	Prolactin family 8, subfamily a, member 2
ANXA10	1.004	0.006	9.178E-01	Annexin A10
PSMA2	1.016	0.022	9.178E-01	Transcribed locus, moderately similar to XP_001097325.1 proteasome (prosome, macropain) subunit, al
LOC100046056	1.031	0.043	9.178E-01	
PTPN14	1.003	0.005	9.178E-01	Transcribed locus
HOMEZ	0.968	-0.047	9.179E-01	Homeodomain leucine zipper-encoding gene
OTTMUSG00000008911	1.004	0.006	9.179E-01	
FANCB	1.006	0.009	9.179E-01	
5430416O09Rik	0.974	-0.039	9.181E-01	
LOC100039728	0.976	-0.035	9.181E-01	
DOK5	1.006	0.009	9.181E-01	
NPC1L1	0.993	-0.011	9.181E-01	NPC1-like 1
RTBDN	1.009	0.012	9.181E-01	
DES	0.993	-0.01	9.181E-01	Desmin
BPNT1	0.97	-0.044	9.181E-01	Bisphosphate 3'-nucleotidase 1
EPYC	1.009	0.013	9.181E-01	Epiphycan
PADI4	0.992	-0.011	9.181E-01	Peptidyl arginine deiminase, type IV
PIGN	0.984	-0.023	9.181E-01	Phosphatidylinositol glycan anchor biosynthesis, class N
ALG11	0.981	-0.028	9.181E-01	Asparagine-linked glycosylation 11 homolog (yeast, alpha-1,2-mannosyltransferase)
EPM2A	0.994	-0.009	9.181E-01	
2610301F02RIK	0.979	-0.031	9.181E-01	
LOC100048480	0.976	-0.035	9.181E-01	
C2	1.005	0.008	9.181E-01	Complement component 2 (within H-2S)
ADAMTSL4	0.996	-0.006	9.181E-01	ADAMTS-like 4
ADPRH	0.99	-0.015	9.181E-01	Transcribed locus
GGH	1.019	0.028	9.181E-01	Gamma-glutamyl hydrolase
NR1H5	0.983	-0.025	9.181E-01	
EG229862	0.987	-0.019	9.181E-01	
OLFR1490	0.995	-0.007	9.181E-01	Olfactory receptor 1490
NELF	1.027	0.038	9.181E-01	
FKBP9	1.014	0.02	9.181E-01	FK506 binding protein 9
PPY	0.984	-0.023	9.181E-01	Pancreatic polypeptide
SEP15	0.986	-0.021	9.181E-01	
2810022L02RIK	1.01	0.014	9.181E-01	
OLFR1008	0.971	-0.042	9.181E-01	Olfactory receptor 1008
CHRM4	1.006	0.008	9.181E-01	
DRD2	0.977	-0.033	9.183E-01	Dopamine receptor 2
ZFP110	0.982	-0.026	9.187E-01	Zinc finger protein 110
DHX40	0.986	-0.02	9.187E-01	DEAH (Asp-Glu-Ala-His) box polypeptide 40
SH3BGRL2	1.005	0.007	9.187E-01	SH3 domain binding glutamic acid-rich protein like 2
DDR1	1.014	0.02	9.188E-01	Transcribed locus
SPEER4F	1.005	0.007	9.188E-01	Spermatogenesis associated glutamate (E)-rich protein 4f
DHRS13	0.984	-0.024	9.188E-01	
UBL7	1.036	0.052	9.188E-01	Ubiquitin-like 7 (bone marrow stromal cell-derived)
TLR7	1.025	0.035	9.190E-01	
DMTF1	1.026	0.037	9.190E-01	Cyclin D binding myb-like transcription factor 1
LMTK3	1.004	0.006	9.190E-01	Lemur tyrosine kinase 3
D030074E01RIK	1.006	0.009	9.190E-01	
SCUBE2	1.004	0.006	9.190E-01	Signal peptide, CUB domain, EGF-like 2
ZCCHC10	0.977	-0.033	9.190E-01	Transcribed locus
GPR82	1.039	0.055	9.190E-01	G protein-coupled receptor 82
TMEM110	1.013	0.018	9.190E-01	Transmembrane protein 110
CDC42SE2	0.987	-0.019	9.190E-01	Transcribed locus
MYT1L	1.008	0.011	9.192E-01	Myelin transcription factor 1-like
ZDHHC24	1.015	0.022	9.192E-01	Zinc finger, DHHC domain containing 24
COL4A6	1.011	0.016	9.193E-01	Collagen, type IV, alpha 6
LHFPL2	0.989	-0.015	9.193E-01	Lipoma HMGIC fusion partner-like 2
RHOBTB3	1.004	0.006	9.193E-01	Rho-related BTB domain containing 3
SIP1	1.025	0.035	9.193E-01	
CAD	0.99	-0.015	9.193E-01	Carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
1700010M22RIK	1.008	0.011	9.193E-01	
MRPS5	0.986	-0.02	9.193E-01	Mitochondrial ribosomal protein S5
2610039C10RIK	0.977	-0.034	9.193E-01	
ELAVL4	0.987	-0.018	9.193E-01	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)
EG433623	1.008	0.012	9.193E-01	
NSUN4	0.982	-0.026	9.193E-01	NOL1/NOP2/Sun domain family, member 4
PXDN	0.989	-0.016	9.193E-01	Peroxidasin homolog (Drosophila)
OLFR1201	1.005	0.007	9.193E-01	Olfactory receptor 1201
ORF34	0.995	-0.007	9.193E-01	
PPARGC1B	1.005	0.007	9.193E-01	Peroxisome proliferative activated receptor, gamma, coactivator 1 beta
MFSD9	1.024	0.035	9.193E-01	Major facilitator superfamily domain containing 9
ZFP64	0.978	-0.033	9.193E-01	Zinc finger protein 64
PLCG2	0.967	-0.049	9.194E-01	Phospholipase C, gamma 2
HADHB	1.02	0.028	9.195E-01	Transcribed locus, moderately similar to XP_001086547.1 mitochondrial trifunctional protein, beta s
LRRC59	0.983	-0.025	9.197E-01	Leucine rich repeat containing 59
SLC25A16	1.018	0.025	9.197E-01	Solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16
ST3GAL1	1.013	0.018	9.197E-01	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
1700034E13RIK	0.996	-0.005	9.197E-01	
HMBS	0.985	-0.022	9.197E-01	Hydroxymethylbilane synthase
PVRL4	1.009	0.013	9.197E-01	Poliovirus receptor-related 4
SUHW2	0.985	-0.022	9.197E-01	
OLFR1396	0.995	-0.007	9.197E-01	Olfactory receptor 1396
ATG7	1.008	0.011	9.197E-01	Autophagy-related 7 (yeast)
POLR3E	0.983	-0.025	9.197E-01	Polymerase (RNA) III (DNA directed) polypeptide E
APC	0.993	-0.01	9.197E-01	Adenomatosis polyposis coli
PTMS	1.029	0.042	9.197E-01	
XTRP3S1	1.009	0.013	9.199E-01	
COL11A1	0.984	-0.023	9.199E-01	Collagen, type XI, alpha 1
LOC100045241	1.006	0.008	9.199E-01	
RAB7	1.012	0.017	9.199E-01	
LHX6	0.994	-0.008	9.199E-01	LIM homeobox protein 6
FMN	0.996	-0.006	9.199E-01	
G6PC3	0.973	-0.04	9.199E-01	Glucose 6 phosphatase, catalytic, 3
TMEM37	1.007	0.009	9.199E-01	
1700074P13RIK	1.004	0.006	9.199E-01	Transcribed locus
CCDC5	1.015	0.021	9.199E-01	
ARFGAP2	0.978	-0.032	9.200E-01	Zinc finger protein 289
PCGF2	1.011	0.016	9.200E-01	
DUSP4	1.01	0.014	9.201E-01	Dual specificity phosphatase 4
4930519N13RIK	1.026	0.037	9.201E-01	
MMAB	0.977	-0.034	9.201E-01	Methylmalonic aciduria (cobalamin deficiency) type B homolog (human)
OLFR874	1.004	0.006	9.201E-01	Olfactory receptor 874
GPT1	1.019	0.027	9.201E-01	
PAX4	0.996	-0.006	9.201E-01	
POLR3F	0.983	-0.024	9.201E-01	Polymerase (RNA) III (DNA directed) polypeptide F
1700049L16Rik	1.006	0.008	9.202E-01	
4930481M05	0.995	-0.007	9.202E-01	
CENPT	1.044	0.062	9.203E-01	Centromere protein T
HLX	1.016	0.023	9.203E-01	H2.0-like homeobox
9130019P16Rik	1.008	0.012	9.204E-01	
HS1BP3	0.989	-0.016	9.204E-01	HCLS1 binding protein 3
HEXIM2	1.011	0.016	9.206E-01	Hexamthylene bis-acetamide inducible 2
ATP6AP1	0.993	-0.011	9.206E-01	ATPase, H+ transporting, lysosomal accessory protein 1
CDK6	1.005	0.008	9.206E-01	Cyclin-dependent kinase 6
ENSMUSG00000068790	1.012	0.017	9.209E-01	
LOC546723	1.004	0.006	9.209E-01	
LOC100045887	1.021	0.031	9.212E-01	
RBMXRT	0.988	-0.018	9.212E-01	
BC030476	1.015	0.022	9.212E-01	
4931433A01RIK	0.996	-0.006	9.213E-01	
MATR3	1.01	0.014	9.213E-01	Matrin 3
4931406B18RIK	1.004	0.006	9.213E-01	RIKEN cDNA 4931406B18 gene
KLHL15	0.993	-0.011	9.214E-01	Adult male corpus striatum cDNA, RIKEN full-length enriched library, clone:C030020B06 product:unclas
Npm3-ps1	0.969	-0.045	9.214E-01	
NPY5R	1.006	0.009	9.214E-01	Neuropeptide Y receptor Y5
HTR2A	0.992	-0.011	9.214E-01	5-hydroxytryptamine (serotonin) receptor 2A
RNASEH1	0.984	-0.024	9.214E-01	
OLFR561	0.994	-0.008	9.214E-01	Olfactory receptor 561
NPTX2	1.004	0.006	9.214E-01	Neuronal pentraxin 2
SPG20	1.03	0.043	9.214E-01	Spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)
OLFR329	0.996	-0.006	9.214E-01	
TXNL4A	0.971	-0.042	9.214E-01	Transcribed locus
ATP6V0A4	0.993	-0.01	9.216E-01	
RAB8A	0.99	-0.014	9.216E-01	RAB8A, member RAS oncogene family
6430573F11RIK	0.985	-0.023	9.216E-01	RIKEN cDNA 6430573F11 gene
FBXO43	0.996	-0.006	9.217E-01	F-box protein 43
GPR87	0.996	-0.006	9.217E-01	G protein-coupled receptor 87
D8ERTD738E	1.018	0.025	9.217E-01	
HIST1H4J	1.007	0.01	9.217E-01	
GRHL3	1.005	0.007	9.218E-01	Grainyhead-like 3 (Drosophila)
OLFR1128	1.006	0.008	9.218E-01	Olfactory receptor 1128
GZMM	1.007	0.009	9.218E-01	Granzyme M (lymphocyte met-ase 1)
DGKI	0.982	-0.026	9.218E-01	Diacylglycerol kinase, iota
2210020M01RIK	1.005	0.007	9.218E-01	
TAT	0.997	-0.004	9.218E-01	Tyrosine aminotransferase
HDAC11	0.984	-0.024	9.219E-01	Histone deacetylase 11
PTPRCAP	1.01	0.015	9.219E-01	Protein tyrosine phosphatase, receptor type, C polypeptide-associated protein
ISX	0.996	-0.006	9.219E-01	Intestine specific homeobox
ELF4	1.011	0.015	9.221E-01	E74-like factor 4 (ets domain transcription factor)
CNN2	0.969	-0.045	9.224E-01	Calponin 2
ARPC4	1.009	0.013	9.224E-01	Actin related protein 2/3 complex, subunit 4
SHANK3	0.994	-0.008	9.226E-01	SH3/ankyrin domain gene 3
GFRA1	1.016	0.023	9.226E-01	Transcribed locus
TPST2	0.992	-0.011	9.227E-01	Protein-tyrosine sulfotransferase 2
LOC100047443	0.995	-0.007	9.227E-01	
YY1	1.013	0.019	9.227E-01	YY1 transcription factor
OLFR1420	1.007	0.01	9.227E-01	Olfactory receptor 1420
RAET1D	1.008	0.012	9.227E-01	Retinoic acid early transcript beta
OLFR1199	0.996	-0.006	9.227E-01	Olfactory receptor 1199
YWHAZ	1.012	0.017	9.229E-01	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide
OLFR866	0.993	-0.01	9.229E-01	Olfactory receptor 866
1700013B16RIK	1.011	0.016	9.230E-01	
LBX2	0.993	-0.01	9.233E-01	Ladybird homeobox homolog 2 (Drosophila)
MFAP4	0.993	-0.011	9.233E-01	Microfibrillar-associated protein 4
ADAMDEC1	0.995	-0.007	9.233E-01	ADAM-like, decysin 1
ZDHHC6	0.979	-0.03	9.233E-01	Similar to zinc finger, DHHC domain containing 6
COX7B2	1.005	0.008	9.233E-01	
CSDE1	1.01	0.015	9.233E-01	Transcribed locus
G630016D24RIK	0.995	-0.007	9.233E-01	
GLP2R	0.991	-0.013	9.233E-01	Glucagon-like peptide 2 receptor
HMX1	1.015	0.021	9.233E-01	H6 homeo box 1
SLC25A29	0.992	-0.012	9.233E-01	Solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29
GALNT9	0.98	-0.029	9.234E-01	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9
ASTN2	0.985	-0.022	9.234E-01	Astrotactin 2
PADI6	0.996	-0.006	9.234E-01	Peptidyl arginine deiminase, type VI
CTNNA1	0.974	-0.038	9.234E-01	Catenin (cadherin associated protein), alpha 1
GM889	1.015	0.022	9.234E-01	
MGRN1	1.029	0.041	9.234E-01	Mahogunin, ring finger 1
URM1	0.989	-0.017	9.234E-01	Ubiquitin related modifier 1 homolog (S. cerevisiae)
P2RX1	1.014	0.021	9.234E-01	Purinergic receptor P2X, ligand-gated ion channel, 1
SLC9A1	1.025	0.035	9.234E-01	Solute carrier family 9 (sodium/hydrogen exchanger), member 1
CHRDL1	0.995	-0.007	9.234E-01	Chordin-like 1
CBLN4	0.994	-0.008	9.234E-01	Transcribed locus
ORM3	1.005	0.007	9.234E-01	Orosomucoid 3
SSR1	0.991	-0.013	9.234E-01	Signal sequence receptor, alpha
TCP10A	1.009	0.012	9.234E-01	T-complex protein 10b
PHPT1	1.023	0.033	9.234E-01	
MED12	1.02	0.029	9.234E-01	Mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)
AU014645	0.989	-0.016	9.235E-01	
D630039A03RIK	1.006	0.009	9.235E-01	RIKEN cDNA D630039A03 gene
SPG3A	1.019	0.027	9.236E-01	
CD70	1.027	0.039	9.236E-01	CD70 antigen
TXK	0.993	-0.011	9.236E-01	
SLCO6C1	1.005	0.006	9.239E-01	Solute carrier organic anion transporter family, member 6c1
OLFR1204	1.005	0.007	9.239E-01	Olfactory receptor 1204
OLFR432	1.006	0.009	9.239E-01	Olfactory receptor 432
AI894139	0.98	-0.029	9.239E-01	
MFI2	0.979	-0.03	9.241E-01	Antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5
SLC43A3	0.981	-0.028	9.245E-01	Solute carrier family 43, member 3
4833442J19RIK	1.011	0.016	9.245E-01	
IRX6	0.994	-0.009	9.245E-01	Iroquois related homeobox 6 (Drosophila)
EG546150	1.022	0.031	9.245E-01	
MYH7	0.995	-0.007	9.245E-01	Myosin, heavy polypeptide 7, cardiac muscle, beta
OLFR733	0.983	-0.025	9.245E-01	Olfactory receptor 733
2310079F23RIK	1.01	0.014	9.245E-01	
TWIST2	0.993	-0.01	9.245E-01	
OLFR348	1.005	0.008	9.245E-01	Olfactory receptor 348
2600011E07RIK	1.021	0.029	9.245E-01	
KRTAP16-9	0.992	-0.012	9.245E-01	
OLFR433	0.994	-0.009	9.245E-01	Olfactory receptor 433
6530406M24RIK	0.992	-0.012	9.245E-01	
TMEM26	1.005	0.008	9.245E-01	Transmembrane protein 26
ADAMTSL5	0.994	-0.008	9.245E-01	Transcribed locus, moderately similar to XP_001117391.1 similar to thrombospondin, type I, domain c
LRRC50	0.993	-0.011	9.245E-01	
TNFSF15	0.997	-0.004	9.245E-01	Tumor necrosis factor (ligand) superfamily, member 15
MAGOHB	1.037	0.053	9.245E-01	
SPSB1	0.985	-0.022	9.245E-01	SplA/ryanodine receptor domain and SOCS box containing 1
REPIN1	0.984	-0.023	9.245E-01	Replication initiator 1
V1RH17	0.989	-0.016	9.246E-01	
TMOD1	0.992	-0.011	9.246E-01	
MAST1	0.992	-0.011	9.246E-01	Microtubule associated serine/threonine kinase 1
PANX1	1.03	0.043	9.246E-01	Pannexin 1
E030049G20RIK	0.995	-0.007	9.249E-01	
OLFR152	0.996	-0.006	9.249E-01	Olfactory receptor 152
CETN2	1.011	0.015	9.250E-01	Centrin 2
